"species","scenario","label","sim","gamma_true","epsilon_true","psi1_true","p_true","converged","boundary","gamma_hat","epsilon_hat","psi1_hat","p_hat","aic","bias_gamma","bias_epsilon","bias_p","rel_bias_gamma","rel_bias_epsilon","ci_covers_gamma","ci_covers_epsilon","ratio_hat","ratio_true","regime_hat","regime_true","regime_correct","underest_10x","underest_100x"
"otitar","B","5x empirical",193,0.000227420004693093,0.222390981652645,0.000307932595294111,0.208393851119266,TRUE,FALSE,1,0.0945990752808329,1.3230992663898e-05,0.000252594877625157,139.0886555085,0.999772579995307,-0.127791906371812,-0.20814125624164,4396.1505556405,-0.574627196760216,FALSE,FALSE,0.0945990752808329,977.886628543364,"growth","trap",FALSE,FALSE,FALSE
"otitar","B","5x empirical",194,0.000227420004693093,0.222390981652645,0.000307932595294111,0.208393851119266,TRUE,TRUE,2.61499136089147e-25,0.000179095035958524,0.00202262000380069,0.117315642856764,135.277584107067,-0.000227420004693093,-0.222211886616686,-0.0910782082625011,-1,-0.999194683909268,FALSE,FALSE,17909503595852370,977.886628543364,"trap","trap",TRUE,TRUE,TRUE
"otitar","B","5x empirical",195,0.000227420004693093,0.222390981652645,0.000307932595294111,0.208393851119266,TRUE,FALSE,1,0,6.99641759619041e-24,0.000465595362957648,250.814875969158,0.999772579995307,-0.222390981652645,-0.207928255756308,4396.1505556405,-1,FALSE,FALSE,0,977.886628543364,"growth","trap",FALSE,FALSE,FALSE
"otitar","B","5x empirical",196,0.000227420004693093,0.222390981652645,0.000307932595294111,0.208393851119266,TRUE,TRUE,2.08038263792079e-18,2.27847327840066e-15,0.000443130124626987,0.148935612668282,64.03616293832,-0.000227420004693091,-0.222390981652643,-0.0594582384509835,-0.999999999999991,-0.99999999999999,FALSE,FALSE,1095.21836842373,977.886628543364,"trap","trap",TRUE,TRUE,TRUE
"otitar","B","5x empirical",197,0.000227420004693093,0.222390981652645,0.000307932595294111,0.208393851119266,TRUE,FALSE,1,0,1,6.30181198875771e-05,50.6939109354044,0.999772579995307,-0.222390981652645,-0.208330832999378,4396.1505556405,-1,FALSE,FALSE,0,977.886628543364,"growth","trap",FALSE,FALSE,FALSE
"otitar","B","5x empirical",198,0.000227420004693093,0.222390981652645,0.000307932595294111,0.208393851119266,TRUE,TRUE,0,1,1.1631169533469e-67,1.71385783978154e-279,8,-0.000227420004693093,0.777609018347355,-0.208393851119266,-1,3.49658521478138,FALSE,FALSE,1e+20,977.886628543364,"trap","trap",TRUE,TRUE,TRUE
"otitar","B","5x empirical",199,0.000227420004693093,0.222390981652645,0.000307932595294111,0.208393851119266,TRUE,FALSE,1.96932682333356e-06,1,8.99633653172643e-41,5.28660587350465e-13,659.520983303904,-0.00022545067786976,0.777609018347355,-0.208393851118737,-0.991340573464541,3.49658521478138,FALSE,FALSE,507787.731397096,977.886628543364,"trap","trap",TRUE,TRUE,TRUE
"otitar","B","5x empirical",200,0.000227420004693093,0.222390981652645,0.000307932595294111,0.208393851119266,TRUE,TRUE,0,1,1.1631169533469e-67,1.71385783978154e-279,8,-0.000227420004693093,0.777609018347355,-0.208393851119266,-1,3.49658521478138,FALSE,FALSE,1e+20,977.886628543364,"trap","trap",TRUE,TRUE,TRUE
"otitar","C","10x empirical",1,0.000454840009386186,0.222390981652645,0.000307932595294111,0.208393851119266,TRUE,FALSE,0.00198470629848552,1,1.52223495007689e-06,0.2257815405219,182.121378448954,0.00152986628909934,0.777609018347355,0.0173876894026347,3.36352620158441,3.49658521478138,FALSE,FALSE,503.852887836892,488.943314271682,"trap","trap",TRUE,FALSE,FALSE
"otitar","C","10x empirical",2,0.000454840009386186,0.222390981652645,0.000307932595294111,0.208393851119266,TRUE,FALSE,1,0.321594494167894,1.30246955988962e-07,0.000257500572255896,122.123276513868,0.999545159990614,0.0992035125152494,-0.20813635054701,2197.57527782025,0.44607704763045,FALSE,FALSE,0.321594494167894,488.943314271682,"growth","trap",FALSE,FALSE,FALSE
"otitar","C","10x empirical",3,0.000454840009386186,0.222390981652645,0.000307932595294111,0.208393851119266,TRUE,TRUE,1.83380209010906e-149,1,4.10321881220948e-14,1.44973275752268e-56,1464.39789068039,-0.000454840009386186,0.777609018347355,-0.208393851119266,-1,3.49658521478138,FALSE,FALSE,1e+20,488.943314271682,"trap","trap",TRUE,TRUE,TRUE
"otitar","C","10x empirical",4,0.000454840009386186,0.222390981652645,0.000307932595294111,0.208393851119266,TRUE,TRUE,2.64775144682008e-149,1,4.10321881220959e-14,2.71308538048891e-57,4568.38144596249,-0.000454840009386186,0.777609018347355,-0.208393851119266,-1,3.49658521478138,FALSE,FALSE,1e+20,488.943314271682,"trap","trap",TRUE,TRUE,TRUE
"otitar","C","10x empirical",5,0.000454840009386186,0.222390981652645,0.000307932595294111,0.208393851119266,TRUE,FALSE,0.000738930648793122,1,3.26744558941366e-14,0.228740731710079,73.2201173409684,0.000284090639406936,0.777609018347355,0.0203468805908134,0.624594656460237,3.49658521478138,FALSE,FALSE,1353.30697357496,488.943314271682,"trap","trap",TRUE,FALSE,FALSE
"otitar","C","10x empirical",6,0.000454840009386186,0.222390981652645,0.000307932595294111,0.208393851119266,TRUE,TRUE,2.63645311650063e-149,1,4.10321881220735e-14,7.53635612545203e-57,4812.56773859632,-0.000454840009386186,0.777609018347355,-0.208393851119266,-1,3.49658521478138,FALSE,FALSE,1e+20,488.943314271682,"trap","trap",TRUE,TRUE,TRUE
"otitar","C","10x empirical",7,0.000454840009386186,0.222390981652645,0.000307932595294111,0.208393851119266,TRUE,FALSE,0.000530210781161415,0.39838118263665,7.99016989983626e-07,0.160985665322981,88.5464119708309,7.53707717752285e-05,0.175990200984005,-0.0474081857962848,0.16570831549525,0.791354935691081,TRUE,TRUE,751.363791139828,488.943314271682,"trap","trap",TRUE,FALSE,FALSE
"otitar","C","10x empirical",8,0.000454840009386186,0.222390981652645,0.000307932595294111,0.208393851119266,TRUE,TRUE,2.65164379838802e-149,1,4.10321881220933e-14,9.12034856761275e-57,3609.10210220687,-0.000454840009386186,0.777609018347355,-0.208393851119266,-1,3.49658521478138,FALSE,FALSE,1e+20,488.943314271682,"trap","trap",TRUE,TRUE,TRUE
"otitar","C","10x empirical",9,0.000454840009386186,0.222390981652645,0.000307932595294111,0.208393851119266,TRUE,FALSE,1,0.475517603725022,4.73497892272522e-10,0.000428610384618328,170.908942444042,0.999545159990614,0.253126622072377,-0.207965240734647,2197.57527782025,1.1382054262782,FALSE,FALSE,0.475517603725022,488.943314271682,"growth","trap",FALSE,FALSE,FALSE
"otitar","C","10x empirical",10,0.000454840009386186,0.222390981652645,0.000307932595294111,0.208393851119266,TRUE,FALSE,0.000356527071593791,0.00167066872632046,0.000677606279586576,0.234262896363422,142.539008171374,-9.83129377923952e-05,-0.220720312926324,0.025869045244156,-0.21614839452024,-0.99248769570643,TRUE,TRUE,4.68595194988148,488.943314271682,"mild_decline","trap",FALSE,FALSE,FALSE
"otitar","C","10x empirical",11,0.000454840009386186,0.222390981652645,0.000307932595294111,0.208393851119266,TRUE,FALSE,0.00261901359216704,1,5.50238718335188e-06,0.0773177250683835,111.885269602852,0.00216417358278086,0.777609018347355,-0.131076126050882,4.75809853601367,3.49658521478138,FALSE,FALSE,381.823142495634,488.943314271682,"trap","trap",TRUE,FALSE,FALSE
"otitar","C","10x empirical",12,0.000454840009386186,0.222390981652645,0.000307932595294111,0.208393851119266,TRUE,FALSE,0.00145454828866906,1,4.33686329087195e-06,0.124079023902353,93.112614309374,0.000999708279282871,0.777609018347355,-0.084314827216913,2.19793390786354,3.49658521478138,FALSE,FALSE,687.498660436376,488.943314271682,"trap","trap",TRUE,FALSE,FALSE
"otitar","C","10x empirical",13,0.000454840009386186,0.222390981652645,0.000307932595294111,0.208393851119266,TRUE,FALSE,1,5.42911088009405e-49,9.85063358047106e-23,0.000133027372430845,87.3991131355054,0.999545159990614,-0.222390981652645,-0.208260823746835,2197.57527782025,-1,FALSE,FALSE,5.42911088009405e-49,488.943314271682,"growth","trap",FALSE,FALSE,FALSE
"otitar","C","10x empirical",14,0.000454840009386186,0.222390981652645,0.000307932595294111,0.208393851119266,TRUE,FALSE,1,1,0.62416129976162,0.000549663540849324,165.899942927919,0.999545159990614,0.777609018347355,-0.207844187578416,2197.57527782025,3.49658521478138,FALSE,FALSE,1,488.943314271682,"growth","trap",FALSE,FALSE,FALSE
"otitar","C","10x empirical",15,0.000454840009386186,0.222390981652645,0.000307932595294111,0.208393851119266,TRUE,TRUE,1.82909634094619e-26,0.266705924662237,0.00398752142335183,0.167134334928654,113.144579445808,-0.000454840009386186,0.0443149430095918,-0.0412595161906118,-1,0.19926591753081,FALSE,FALSE,26670592466223677440,488.943314271682,"trap","trap",TRUE,TRUE,TRUE
"otitar","C","10x empirical",16,0.000454840009386186,0.222390981652645,0.000307932595294111,0.208393851119266,TRUE,FALSE,0.000804903569293789,1,8.9787844683434e-15,0.35345342468349,96.2817861573855,0.000350063559907602,0.777609018347355,0.145059573564225,0.769641088478603,3.49658521478138,FALSE,FALSE,1242.38484974962,488.943314271682,"trap","trap",TRUE,FALSE,FALSE
"otitar","C","10x empirical",17,0.000454840009386186,0.222390981652645,0.000307932595294111,0.208393851119266,TRUE,FALSE,0.000678858396844285,1,3.96279290602443e-14,0.269886651579173,85.5447871520373,0.000224018387458098,0.777609018347355,0.0614928004599073,0.492521288442533,3.49658521478138,FALSE,FALSE,1473.06125202039,488.943314271682,"trap","trap",TRUE,FALSE,FALSE
"otitar","C","10x empirical",18,0.000454840009386186,0.222390981652645,0.000307932595294111,0.208393851119266,TRUE,FALSE,0.00198575937361743,1,1.19347441045517e-12,0.179667895864759,164.177149737167,0.00153091936423125,0.777609018347355,-0.0287259552545063,3.36584146653512,3.49658521478138,FALSE,FALSE,503.585687815897,488.943314271682,"trap","trap",TRUE,FALSE,FALSE
"otitar","C","10x empirical",19,0.000454840009386186,0.222390981652645,0.000307932595294111,0.208393851119266,TRUE,TRUE,5.0968716591881e-34,1.05399397257721e-07,0.000737902889679291,0.217779474722232,72.9926872272282,-0.000454840009386186,-0.222390876253248,0.00938562360296624,-1,-0.999999526062629,FALSE,FALSE,10539939725772.1,488.943314271682,"trap","trap",TRUE,TRUE,TRUE
"otitar","C","10x empirical",20,0.000454840009386186,0.222390981652645,0.000307932595294111,0.208393851119266,TRUE,TRUE,2.4011287665535e-38,1.1727729013888e-07,0.000981892935749375,0.12342979917741,98.1435729643945,-0.000454840009386186,-0.222390864375355,-0.0849640519418557,-1,-0.999999472652671,FALSE,FALSE,11727729013888,488.943314271682,"trap","trap",TRUE,TRUE,TRUE
"otitar","C","10x empirical",21,0.000454840009386186,0.222390981652645,0.000307932595294111,0.208393851119266,TRUE,FALSE,0.999999999999994,3.85034560986236e-82,4.09478716228562e-05,0.000532105523680812,281.228720805946,0.999545159990608,-0.222390981652645,-0.207861745595585,2197.57527782024,-1,FALSE,FALSE,3.85034560986239e-82,488.943314271682,"growth","trap",FALSE,FALSE,FALSE
"otitar","C","10x empirical",22,0.000454840009386186,0.222390981652645,0.000307932595294111,0.208393851119266,TRUE,FALSE,0.316758386600229,1,0.999122753541065,0.000476561480757751,85.210050258085,0.316303546590843,0.777609018347355,-0.207917289638508,695.417157821493,3.49658521478138,FALSE,FALSE,3.15698034307161,488.943314271682,"mild_decline","trap",FALSE,FALSE,FALSE
"otitar","C","10x empirical",23,0.000454840009386186,0.222390981652645,0.000307932595294111,0.208393851119266,TRUE,FALSE,0.000555172890620714,1,3.20586730869763e-14,0.454031320003112,72.9256946340906,0.000100332881234527,0.777609018347355,0.245637468883846,0.220589392234707,3.49658521478138,FALSE,FALSE,1801.24068897158,488.943314271682,"trap","trap",TRUE,FALSE,FALSE
"otitar","C","10x empirical",24,0.000454840009386186,0.222390981652645,0.000307932595294111,0.208393851119266,TRUE,TRUE,2.91405343369168e-95,0,0.000733524723584355,0.220630757604275,48.908738749497,-0.000454840009386186,-0.222390981652645,0.0122369064850098,-1,-1,FALSE,FALSE,0,488.943314271682,"growth","trap",FALSE,TRUE,TRUE
"otitar","C","10x empirical",25,0.000454840009386186,0.222390981652645,0.000307932595294111,0.208393851119266,TRUE,FALSE,0.000264994785692705,7.3024078303684e-09,4.466507709057e-07,0.543928064376052,106.774019994829,-0.000189845223693482,-0.222390974350237,0.335534213256786,-0.417389015424744,-0.999999967164101,TRUE,TRUE,2.75567981886122e-05,488.943314271682,"growth","trap",FALSE,FALSE,FALSE
"otitar","C","10x empirical",26,0.000454840009386186,0.222390981652645,0.000307932595294111,0.208393851119266,TRUE,TRUE,4.86264822958644e-148,0,4.10321881220942e-14,5.3769069256185e-39,2992.39311681056,-0.000454840009386186,-0.222390981652645,-0.208393851119266,-1,-1,FALSE,FALSE,0,488.943314271682,"growth","trap",FALSE,TRUE,TRUE
"otitar","C","10x empirical",27,0.000454840009386186,0.222390981652645,0.000307932595294111,0.208393851119266,TRUE,FALSE,1,1.55626150741696e-61,2.75901003305091e-31,0.000199541084349115,122.232689279603,0.999545159990614,-0.222390981652645,-0.208194310034916,2197.57527782025,-1,FALSE,FALSE,1.55626150741696e-61,488.943314271682,"growth","trap",FALSE,FALSE,FALSE
"otitar","C","10x empirical",28,0.000454840009386186,0.222390981652645,0.000307932595294111,0.208393851119266,TRUE,FALSE,0.00142814017471975,1,3.26667976039693e-14,0.0869859883918222,75.9432072401983,0.000973300165333564,0.777609018347355,-0.121407862727443,2.13987368140074,3.49658521478138,FALSE,FALSE,700.211378197686,488.943314271682,"trap","trap",TRUE,FALSE,FALSE
"otitar","C","10x empirical",29,0.000454840009386186,0.222390981652645,0.000307932595294111,0.208393851119266,TRUE,FALSE,0.000579665405512572,0.000203877110805051,2.28482024411226e-07,0.0617046505630961,74.8318577061707,0.000124825396126386,-0.22218710454184,-0.14668920055617,0.274438029967592,-0.999083249197922,TRUE,TRUE,0.351715159928807,488.943314271682,"growth","trap",FALSE,FALSE,FALSE
"otitar","C","10x empirical",30,0.000454840009386186,0.222390981652645,0.000307932595294111,0.208393851119266,TRUE,FALSE,4.27371436330916e-06,0.0407504987716244,0.00408559596257808,0.232570288352151,246.897495921083,-0.000450566295022877,-0.181640482881021,0.024176437232885,-0.990603917256363,-0.816761909728547,TRUE,TRUE,9535.14795501474,488.943314271682,"trap","trap",TRUE,TRUE,TRUE
"otitar","C","10x empirical",31,0.000454840009386186,0.222390981652645,0.000307932595294111,0.208393851119266,TRUE,FALSE,0.000610182652783184,0.000701824676634841,1.23906427541057e-06,0.0576371108118579,76.0282008788806,0.000155342643396998,-0.22168915697601,-0.150756740307408,0.341532495363887,-0.996844185535675,TRUE,TRUE,1.1501878551179,488.943314271682,"mild_decline","trap",FALSE,FALSE,FALSE
"otitar","C","10x empirical",32,0.000454840009386186,0.222390981652645,0.000307932595294111,0.208393851119266,TRUE,FALSE,0.000174537467518736,0.000358859766113281,7.88814987244183e-05,0.184428447022177,64.9830348826968,-0.000280302541867451,-0.222032121886532,-0.023965404097089,-0.616266238859953,-0.998386356481515,TRUE,TRUE,2.05606149335678,488.943314271682,"mild_decline","trap",FALSE,FALSE,FALSE
"otitar","C","10x empirical",33,0.000454840009386186,0.222390981652645,0.000307932595294111,0.208393851119266,TRUE,FALSE,0.99999999999982,0.42298440342864,1.15985405606401e-11,0.000552159943182343,218.120569234205,0.999545159990434,0.200593421775995,-0.207841691176083,2197.57527781985,0.901985414540345,FALSE,TRUE,0.422984403428716,488.943314271682,"growth","trap",FALSE,FALSE,FALSE
"otitar","C","10x empirical",34,0.000454840009386186,0.222390981652645,0.000307932595294111,0.208393851119266,TRUE,FALSE,0.00937351438200619,1,3.33050959011785e-14,0.0110302660303355,69.286160047593,0.00891867437262,0.777609018347355,-0.19736358508893,19.6083769865714,3.49658521478138,FALSE,FALSE,106.683572377042,488.943314271682,"trap","trap",TRUE,FALSE,FALSE
"otitar","C","10x empirical",35,0.000454840009386186,0.222390981652645,0.000307932595294111,0.208393851119266,TRUE,TRUE,2.20139142190967e-149,1,4.1032188122092e-14,1.6602153464615e-56,2404.68689997697,-0.000454840009386186,0.777609018347355,-0.208393851119266,-1,3.49658521478138,FALSE,FALSE,1e+20,488.943314271682,"trap","trap",TRUE,TRUE,TRUE
"otitar","C","10x empirical",36,0.000454840009386186,0.222390981652645,0.000307932595294111,0.208393851119266,TRUE,TRUE,0,1,1.1631169533469e-67,1.71385783978154e-279,8,-0.000454840009386186,0.777609018347355,-0.208393851119266,-1,3.49658521478138,FALSE,FALSE,1e+20,488.943314271682,"trap","trap",TRUE,TRUE,TRUE
"otitar","C","10x empirical",37,0.000454840009386186,0.222390981652645,0.000307932595294111,0.208393851119266,TRUE,FALSE,0.000410344857185635,1.60030047685547e-08,0.000466258018548451,0.229637803814712,140.971388776381,-4.44951522005517e-05,-0.22239096564964,0.0212439526954467,-0.0978259416109822,-0.999999928041125,TRUE,TRUE,3.89989163707616e-05,488.943314271682,"growth","trap",FALSE,FALSE,FALSE
"otitar","C","10x empirical",38,0.000454840009386186,0.222390981652645,0.000307932595294111,0.208393851119266,TRUE,FALSE,0.000369267675581571,1,2.24812924822208e-32,0.121326904657627,30.5442260382693,-8.55723338046159e-05,0.777609018347355,-0.0870669464616388,-0.18813721756821,3.49658521478138,FALSE,FALSE,2708.06264974336,488.943314271682,"trap","trap",TRUE,FALSE,FALSE
"otitar","C","10x empirical",39,0.000454840009386186,0.222390981652645,0.000307932595294111,0.208393851119266,TRUE,TRUE,2.23807319327047e-149,1,4.10321881220761e-14,7.22287774520871e-57,2411.27902837303,-0.000454840009386186,0.777609018347355,-0.208393851119266,-1,3.49658521478138,FALSE,FALSE,1e+20,488.943314271682,"trap","trap",TRUE,TRUE,TRUE
"otitar","C","10x empirical",40,0.000454840009386186,0.222390981652645,0.000307932595294111,0.208393851119266,TRUE,FALSE,0.000406060326258431,1,4.68291325776791e-13,0.345031563814675,60.6482408690988,-4.87796831277549e-05,0.777609018347355,0.136637712695409,-0.107245805384588,3.49658521478138,FALSE,FALSE,2462.68826411661,488.943314271682,"trap","trap",TRUE,FALSE,FALSE
"otitar","C","10x empirical",41,0.000454840009386186,0.222390981652645,0.000307932595294111,0.208393851119266,TRUE,TRUE,2.67827173845481e-149,1,4.1032188122098e-14,7.81001230665805e-57,5496.07117134104,-0.000454840009386186,0.777609018347355,-0.208393851119266,-1,3.49658521478138,FALSE,FALSE,1e+20,488.943314271682,"trap","trap",TRUE,TRUE,TRUE
"otitar","C","10x empirical",42,0.000454840009386186,0.222390981652645,0.000307932595294111,0.208393851119266,TRUE,FALSE,0.000979085500372591,0.000373817114024746,1.04148762865221e-06,0.121459933283618,182.520168476124,0.000524245490986404,-0.22201716453862,-0.0869339178356478,1.15259317599145,-0.998319099492044,TRUE,TRUE,0.381802318472176,488.943314271682,"growth","trap",FALSE,FALSE,FALSE
"otitar","C","10x empirical",43,0.000454840009386186,0.222390981652645,0.000307932595294111,0.208393851119266,TRUE,TRUE,1.30003955275111e-147,0,4.10321881220951e-14,2.1959738588658e-54,4031.27060586821,-0.000454840009386186,-0.222390981652645,-0.208393851119266,-1,-1,FALSE,FALSE,0,488.943314271682,"growth","trap",FALSE,TRUE,TRUE
"otitar","C","10x empirical",44,0.000454840009386186,0.222390981652645,0.000307932595294111,0.208393851119266,TRUE,FALSE,1,1,0.672781731475763,0.00036247196731734,119.684085194646,0.999545159990614,0.777609018347355,-0.208031379151948,2197.57527782025,3.49658521478138,FALSE,FALSE,1,488.943314271682,"growth","trap",FALSE,FALSE,FALSE
"otitar","C","10x empirical",45,0.000454840009386186,0.222390981652645,0.000307932595294111,0.208393851119266,TRUE,FALSE,1,1,0.641271314419557,0.000486962093150499,150.755913645858,0.999545159990614,0.777609018347355,-0.207906889026115,2197.57527782025,3.49658521478138,FALSE,FALSE,1,488.943314271682,"growth","trap",FALSE,FALSE,FALSE
"otitar","C","10x empirical",46,0.000454840009386186,0.222390981652645,0.000307932595294111,0.208393851119266,TRUE,TRUE,5.44473412058421e-149,0,4.10321881220973e-14,2.3869604535397e-56,950.930548717623,-0.000454840009386186,-0.222390981652645,-0.208393851119266,-1,-1,FALSE,FALSE,0,488.943314271682,"growth","trap",FALSE,TRUE,TRUE
"otitar","C","10x empirical",47,0.000454840009386186,0.222390981652645,0.000307932595294111,0.208393851119266,TRUE,FALSE,1,1,0.999999998512143,0.000168237016701659,66.1403207834568,0.999545159990614,0.777609018347355,-0.208225614102564,2197.57527782025,3.49658521478138,FALSE,FALSE,1,488.943314271682,"growth","trap",FALSE,FALSE,FALSE
"otitar","C","10x empirical",48,0.000454840009386186,0.222390981652645,0.000307932595294111,0.208393851119266,TRUE,FALSE,1,2.98028652964508e-38,8.63372148345316e-19,0.000232797867015178,139.113128477168,0.999545159990614,-0.222390981652645,-0.20816105325225,2197.57527782025,-1,FALSE,FALSE,2.98028652964508e-38,488.943314271682,"growth","trap",FALSE,FALSE,FALSE
"otitar","C","10x empirical",49,0.000454840009386186,0.222390981652645,0.000307932595294111,0.208393851119266,TRUE,TRUE,2.43765625256027e-24,5.72743430982335e-12,0.00224952048512354,0.14479341380217,154.030616803948,-0.000454840009386186,-0.222390981646918,-0.0636004373170954,-1,-0.999999999974246,FALSE,FALSE,572743430.982335,488.943314271682,"trap","trap",TRUE,TRUE,TRUE
"otitar","C","10x empirical",50,0.000454840009386186,0.222390981652645,0.000307932595294111,0.208393851119266,TRUE,FALSE,0.000630052184255084,1,3.20545468748406e-14,0.317781288788069,75.8014583628161,0.000175212174868898,0.777609018347355,0.109387437668804,0.385217156039877,3.49658521478138,FALSE,FALSE,1587.17011858678,488.943314271682,"trap","trap",TRUE,FALSE,FALSE
"otitar","C","10x empirical",51,0.000454840009386186,0.222390981652645,0.000307932595294111,0.208393851119266,TRUE,FALSE,0.000882742446454899,0.288736099016142,8.13941875565424e-07,0.239154013021466,155.312585847871,0.000427902437068713,0.0663451173634967,0.0307601619022008,0.940775719458307,0.298326473809634,TRUE,TRUE,327.08985522981,488.943314271682,"trap","trap",TRUE,FALSE,FALSE
"otitar","C","10x empirical",52,0.000454840009386186,0.222390981652645,0.000307932595294111,0.208393851119266,TRUE,TRUE,2.43770783946258e-149,1,4.10321881220936e-14,6.62513155080138e-57,3613.44248508243,-0.000454840009386186,0.777609018347355,-0.208393851119266,-1,3.49658521478138,FALSE,FALSE,1e+20,488.943314271682,"trap","trap",TRUE,TRUE,TRUE
"otitar","C","10x empirical",53,0.000454840009386186,0.222390981652645,0.000307932595294111,0.208393851119266,TRUE,FALSE,1,1,0.687166333487787,0.000300874107932463,103.66411180919,0.999545159990614,0.777609018347355,-0.208092977011333,2197.57527782025,3.49658521478138,FALSE,FALSE,1,488.943314271682,"growth","trap",FALSE,FALSE,FALSE
"otitar","C","10x empirical",54,0.000454840009386186,0.222390981652645,0.000307932595294111,0.208393851119266,TRUE,TRUE,6.64691995715867e-29,0,0.00344986225397222,5.10013973846613e-05,1046.71999102122,-0.000454840009386186,-0.222390981652645,-0.208342849721881,-1,-1,FALSE,FALSE,0,488.943314271682,"growth","trap",FALSE,TRUE,TRUE
"otitar","C","10x empirical",55,0.000454840009386186,0.222390981652645,0.000307932595294111,0.208393851119266,TRUE,FALSE,0.000257150239718278,0.000905223829077841,0.00286686697699474,0.100103869722456,156.732970848635,-0.000197689769667908,-0.221485757823567,-0.108289981396809,-0.434635840269843,-0.995929583914101,TRUE,TRUE,3.52021382546469,488.943314271682,"mild_decline","trap",FALSE,FALSE,FALSE
"otitar","C","10x empirical",56,0.000454840009386186,0.222390981652645,0.000307932595294111,0.208393851119266,TRUE,FALSE,0.00180578423767307,1,3.76125035164816e-11,0.210822556728627,162.010212713135,0.00135094422828689,0.777609018347355,0.00242870560936137,2.97015258202551,3.49658521478138,FALSE,FALSE,553.776015504818,488.943314271682,"trap","trap",TRUE,FALSE,FALSE
"otitar","C","10x empirical",57,0.000454840009386186,0.222390981652645,0.000307932595294111,0.208393851119266,TRUE,TRUE,1.39916325518055e-147,0,4.10321881220967e-14,1.77238655944893e-54,4032.82575474256,-0.000454840009386186,-0.222390981652645,-0.208393851119266,-1,-1,FALSE,FALSE,0,488.943314271682,"growth","trap",FALSE,TRUE,TRUE
"otitar","C","10x empirical",58,0.000454840009386186,0.222390981652645,0.000307932595294111,0.208393851119266,TRUE,TRUE,1.42141167822836e-28,0,0.0227337298923751,0.00157401752032569,1242.92680014654,-0.000454840009386186,-0.222390981652645,-0.20681983359894,-1,-1,FALSE,FALSE,0,488.943314271682,"growth","trap",FALSE,TRUE,TRUE
"otitar","C","10x empirical",59,0.000454840009386186,0.222390981652645,0.000307932595294111,0.208393851119266,TRUE,FALSE,1,2.0789123932683e-32,2.55727214765114e-20,0.000166284159812363,105.017289605432,0.999545159990614,-0.222390981652645,-0.208227566959453,2197.57527782025,-1,FALSE,FALSE,2.0789123932683e-32,488.943314271682,"growth","trap",FALSE,FALSE,FALSE
"otitar","C","10x empirical",60,0.000454840009386186,0.222390981652645,0.000307932595294111,0.208393851119266,TRUE,FALSE,1,1,0.764319903703774,0.000591122622214754,182.249139406981,0.999545159990614,0.777609018347355,-0.207802728497051,2197.57527782025,3.49658521478138,FALSE,FALSE,1,488.943314271682,"growth","trap",FALSE,FALSE,FALSE
"otitar","C","10x empirical",61,0.000454840009386186,0.222390981652645,0.000307932595294111,0.208393851119266,TRUE,FALSE,0.178245485973552,1,0.999011981694548,0.00119208483564342,135.133083736981,0.177790645964166,0.777609018347355,-0.207201766283622,390.886118844507,3.49658521478138,FALSE,FALSE,5.61024025118022,488.943314271682,"mild_decline","trap",FALSE,FALSE,FALSE
"otitar","C","10x empirical",62,0.000454840009386186,0.222390981652645,0.000307932595294111,0.208393851119266,TRUE,FALSE,1,3.78386326231191e-25,3.06274753329867e-11,0.000631879018386303,325.926811290419,0.999545159990614,-0.222390981652645,-0.207761972100879,2197.57527782025,-1,FALSE,FALSE,3.78386326231191e-25,488.943314271682,"growth","trap",FALSE,FALSE,FALSE
"otitar","C","10x empirical",63,0.000454840009386186,0.222390981652645,0.000307932595294111,0.208393851119266,TRUE,FALSE,1,2.03001248486386e-89,1,0.000440500667457339,252.366577233901,0.999545159990614,-0.222390981652645,-0.207953350451808,2197.57527782025,-1,FALSE,FALSE,2.03001248486386e-89,488.943314271682,"growth","trap",FALSE,FALSE,FALSE
"otitar","C","10x empirical",64,0.000454840009386186,0.222390981652645,0.000307932595294111,0.208393851119266,TRUE,TRUE,1.39877562944209e-147,0,4.1032188122097e-14,2.42066071735561e-53,4539.29686256147,-0.000454840009386186,-0.222390981652645,-0.208393851119266,-1,-1,FALSE,FALSE,0,488.943314271682,"growth","trap",FALSE,TRUE,TRUE
"otitar","C","10x empirical",65,0.000454840009386186,0.222390981652645,0.000307932595294111,0.208393851119266,TRUE,TRUE,0,1,1.1631169533469e-67,1.71385783978154e-279,8,-0.000454840009386186,0.777609018347355,-0.208393851119266,-1,3.49658521478138,FALSE,FALSE,1e+20,488.943314271682,"trap","trap",TRUE,TRUE,TRUE
"otitar","C","10x empirical",66,0.000454840009386186,0.222390981652645,0.000307932595294111,0.208393851119266,TRUE,FALSE,1,1,0.32240689564991,0.000460469979168833,136.430623882362,0.999545159990614,0.777609018347355,-0.207933381140097,2197.57527782025,3.49658521478138,FALSE,FALSE,1,488.943314271682,"growth","trap",FALSE,FALSE,FALSE
"otitar","C","10x empirical",67,0.000454840009386186,0.222390981652645,0.000307932595294111,0.208393851119266,TRUE,FALSE,0.000474627471632395,0.185768342125978,1.88389372546408e-06,0.206423712759669,99.8423502407389,1.97874622462087e-05,-0.0366226395266672,-0.00197013835959692,0.043504225305316,-0.16467681942188,TRUE,TRUE,391.398208550932,488.943314271682,"trap","trap",TRUE,FALSE,FALSE
